-0.23861340925914715	-27.654293214899564	-7.517105569093698	-8.287520300858928	-9.832982424575109	-8.165196517667411	-0.40270645714797965	-4.154835043525133	0.6606541759117882	-12.37031015321024	-25.328073197642393	-33.839928192972934	-1.1418336154222424	-1.143943981921644	-9.734784365206798	-4.756488603967165	-23.753810434052205	-68.43755581290966	-87.93214305598933	-25.29526079037342	-1.8105159954421146	-1.9198192673934722	-9.885387408186984	-26.84955085444454	-35.30339790074024	-23.449578422685345	-5.175281493877852	-378.3879943569883
-737.8308485960382	0.7109516674938631	-10.80682200550482	-15.413144393696122	-27.333869072526184	-4.571929040410906	-12.123828284487056	-99.62608096647743	0.3892691001205903	-7.851467916420713	-94.7817698711564	-366.13014417531144	-2.2890459897686313	-14.222232567996977	-3.4689451218385763	-20.86779794361972	-4.488149272019702	-23.90827117516589	-1.1002854998404663	-18.850898006787347	-14.178297114930224	-21.918735007389635	-257.5335231199191	-28.98143377725356	-19.331919005893422	-5.034985964333128	-48.04710443943738	-1756.5063229024706
-2.3494735380482115	-14.44184493201364	-0.13533603696139662	-130.44277487661296	-53.39591755568085	1.2345882761920777	-0.3490799630216876	-37.59356987254279	0.22253471168497646	-17.529487609251902	-19.61686762702032	-6.502544533847521	-1.0916964102340774	0.5893669396280667	-5.267239951401595	-5.4988372574465885	-5.587025242837377	-1.3444803279492643	-19.01620381031842	-4.961245551590884	-11.65636288459751	-2.8665764750788094	0.7954860626334523	-4.499925380700802	-0.7906588821873206	-11.492466005116091	-1.0598083048629412	-298.5470450396271
0.5394283106142381	-2.732674549279997	-8.607150181040529	-75.97770776082932	-56.2352732696352	-80.15054287319464	-8.439969863747697	-12.107470592717885	0.6938059176446619	-13.87297460711058	-99.44483040486352	-1.2800399504276294	-0.4726379190777917	-10.571633876972918	-1.63483252974534	-80.6080549284314	-13.78227174131177	-13.71614609100519	-7.9568711536617185	-0.9534029317992173	-5.886681404324719	-5.553660612762746	-192.0579125462279	-7.764969615757726	-2.1956541233467477	-5.158700156685797	-5.730628293422751	-627.1139703840936
-27.31078938772585	-15.230896975241093	-1.8556697858384683	-3.6729232218611587	0.3034227122940431	-15.499608760011665	-4.715086660942047	-7.459436456610351	-38.51273778304609	-10.921269236618013	-28.023256251967748	-18.493204504206478	-9.834920647401681	-13.541402804738874	-4.365811676670885	-49.61549892751967	-94.92136649191073	-11.438668717526177	-5.912468638191053	-73.51538930818096	-6.224222590414283	-149.46346007837838	-8.497382683900348	-92.3102889582621	-83.78680171778892	-264.3645912018776	-7.935279225748019	-927.122219706292
-61.5070186071477	-18.222125937364485	-14.58785257644072	-2.4529380526862696	0.2702848184030146	-7.071965847139431	-7.507521702473094	-0.9760486444261556	-23.82717253615066	-19.997033123786135	-18.74444602938382	-2.4158077890468186	-0.6230404973182553	-0.5649852577882023	-11.012776460837458	-4.25112965877714	-43.434244482489845	-60.447278939811305	0.7005712634074357	-47.49748783367113	-3.9865083899988982	-77.79244011125851	-24.422017197808355	-21.54538288099801	-10.692443405700512	-0.5242421752600592	-16.617122676447423	-420.2113683459425
-59.329295949038666	-6.452008903031513	-0.1465023888144774	-39.94339636262836	-75.58264487978305	-0.09323715049106188	-6.364707796261348	-145.94869671700025	-5.019645226740544	-23.175221909853096	-4.132087628448762	0.4691361659619202	-0.45530147606372956	-4.094000075862079	-13.791249090326689	-324.1833268486043	-10.559577208708221	-254.26378264649762	-4.5775919342834275	0.35809168546880304	0.8657293529504283	-3.6060375866928296	-3.438448367659568	-5.7394791694651035	-19.742485742593654	0.0808404925201604	-4.689834220548743	-935.6779857115215
-25.733318053867436	-1.0832035771980697	-528.2888085245971	-0.46192848012309085	-91.3616182379829	-23.618667346368063	0.3474212851148696	-10.685938118860257	0.6049809624380436	-11.373169774077382	-58.42904216523777	-18.965865117802505	-3.3105664213475783	-65.94345797403618	-310.3956485404148	-5.417869477227749	-12.904251081468969	-36.99478982121474	-97.57054279470997	-91.44050765214249	-3.950202947434815	-0.14976882668546015	-3.5144549794704707	-7.828895556873521	-16.932154672261387	-4.3174628995776345	-29.420996630220202	-1360.5183341056586
-11.941409734902402	-11.222280729155871	-7.544491775139003	-2.334363358359577	-54.54417083196732	-4.179656322221378	-9.230100881444645	-9.60057222327968	-13.46466945580549	-6.142449667579258	-15.640217133547171	0.5117258587069484	-8.986608225115134	-3.4215943719668664	-4.4110403260103155	-3.867105011639219	-3.1917410557332677	-47.44821906056508	-305.6936849428887	-71.47077940553503	-0.41483127552497157	-18.764066118526728	-6.848573215590038	-1.0624255969133245	-13.139584861499282	-17.239461301901056	-48.63050267949177	-616.6637530185163
-2.292025910509278	-3.3088992933017902	-1.9722390077400844	-36.117013899027455	-1.592734215531946	0.294814321430145	-21.948162387299426	-0.9974188259093858	-6.509419777033651	-32.27252390592231	-85.36057884315719	-52.30489068314947	-39.290482666664815	-0.7673545616757103	0.2984571117957242	-7.310001405854203	-174.88689098671892	-7.734354619707372	-114.55623806493723	-19.734115019598956	-11.827244762851969	-249.3313902787631	-11.264120259347722	-5.642568312958167	0.6421118633252438	1.0216941788516967	-0.5919943917823878	-805.7902956697966
